Downstream distance,Drainage_Area,DEM_VOURAIKOS,Erosional efficiency
30045.64649,187616900,597.3410034,2.10E-11
30040.64649,187616875,597.3410034,2.10E-11
30035.64649,187616850,597.3410034,2.10E-11
30030.64649,187616825,597.3410034,2.10E-11
30025.64649,187616800,597.3410034,2.10E-11
30020.64649,187616775,597.3410034,2.10E-11
30015.64649,187616750,597.3410034,2.10E-11
30010.64649,187616725,597.3410034,2.10E-11
30005.64649,187616700,597.3410034,2.10E-11
30000.64649,187616675,597.3410034,2.10E-11
29995.64649,187616650,597.3410034,2.10E-11
29990.64649,187616625,597.3410034,2.10E-11
29985.64649,187616600,597.3410034,2.10E-11
29980.64649,187616575,597.3410034,2.10E-11
29975.64649,187616550,597.3410034,2.10E-11
29970.64649,187616525,597.3410034,2.10E-11
29965.64649,187616500,597.3410034,2.10E-11
29960.64649,187616475,597.3410034,2.10E-11
29955.64649,187616450,597.3410034,2.10E-11
29950.64649,187616425,597.3410034,2.10E-11
29945.64649,187616400,597.3410034,2.10E-11
29940.64649,187616375,597.3410034,2.10E-11
29935.64649,187616350,597.3410034,2.10E-11
29930.64649,187616325,597.3410034,2.10E-11
29925.64649,187616300,597.3410034,2.10E-11
29920.64649,187616275,597.3410034,2.10E-11
29915.64649,187616250,597.3410034,2.10E-11
29910.64649,187616225,597.3410034,2.10E-11
29905.64649,187616200,597.3410034,2.10E-11
29900.64649,187616175,597.3410034,2.10E-11
29895.64649,187616150,597.3410034,2.10E-11
29890.64649,187616125,597.3410034,2.10E-11
29885.64649,187616100,597.3410034,2.10E-11
29880.64649,187616075,597.3410034,2.10E-11
29875.64649,187616050,597.3410034,2.10E-11
29870.64649,187616025,597.3410034,2.10E-11
29865.64649,187616000,597.3410034,2.10E-11
29860.64649,187615975,597.3410034,2.10E-11
29855.64649,187615950,597.3410034,2.10E-11
29850.64649,187615925,597.3410034,2.10E-11
29845.64649,187615900,597.3410034,2.10E-11
29840.64649,187615875,597.3410034,2.10E-11
29835.64649,187615850,597.3410034,2.10E-11
29830.64649,187615825,597.3410034,2.10E-11
29825.64649,187615800,597.3410034,2.10E-11
29820.64649,187615775,597.3410034,2.10E-11
29815.64649,187615750,597.3410034,2.10E-11
29810.64649,187615725,597.3410034,2.10E-11
29805.64649,187615700,597.3410034,2.10E-11
29800.64649,187615675,597.3410034,2.10E-11
29795.64649,187615650,597.3410034,2.10E-11
29790.64649,187615625,597.3410034,2.10E-11
29785.64649,187615600,597.3410034,2.10E-11
29780.64649,187615575,597.3410034,2.10E-11
29775.64649,187615550,597.3410034,2.10E-11
29770.64649,187615525,597.3410034,2.10E-11
29765.64649,187615500,597.3410034,2.10E-11
29760.64649,187615475,597.3410034,2.10E-11
29755.64649,187615450,597.3410034,2.10E-11
29750.64649,187615425,597.3410034,2.10E-11
29745.64649,187615400,597.3410034,2.10E-11
29740.64649,187615375,597.3410034,2.10E-11
29735.64649,187615350,597.3410034,2.10E-11
29730.64649,187615325,597.3410034,2.10E-11
29725.64649,187615300,597.3410034,2.10E-11
29720.64649,187615275,597.3410034,2.10E-11
29715.64649,187615250,597.3410034,2.10E-11
29710.64649,187615225,597.3410034,2.10E-11
29705.64649,187615200,597.3410034,2.10E-11
29700.64649,187615175,597.3410034,2.10E-11
29695.64649,187615150,597.3410034,2.10E-11
29690.64649,187615125,597.3410034,2.10E-11
29685.64649,187615100,597.3410034,2.10E-11
29680.64649,187615075,597.3410034,2.10E-11
29675.64649,187615050,597.3410034,2.10E-11
29670.64649,187615025,597.3410034,2.10E-11
29665.64649,187615000,597.3410034,2.10E-11
29660.64649,187614975,597.3410034,2.10E-11
29655.64649,187614400,597.3410034,2.10E-11
29650.64649,187613800,597.3410034,2.10E-11
29645.64649,187613150,597.3410034,2.10E-11
29640.64649,187612425,597.3410034,2.10E-11
29635.64649,187611650,597.3410034,2.10E-11
29630.64649,187611075,597.3410034,2.10E-11
29625.64649,187610025,597.3410034,2.10E-11
29620.64649,187609150,597.3410034,2.10E-11
29615.64649,187608175,597.3410034,2.10E-11
29610.64649,187607600,597.3410034,2.10E-11
29605.64649,187607150,597.3410034,2.10E-11
29600.64649,187606550,597.3410034,2.10E-11
29593.5752,187602450,597.3410034,2.10E-11
29588.5752,187602050,597.3410034,2.10E-11
29583.5752,187600425,597.3410034,2.10E-11
29578.5752,187599775,597.3410034,2.10E-11
29573.5752,187599400,597.3410034,2.10E-11
29568.5752,187599050,597.3410034,2.10E-11
29561.50391,187596750,597.3410034,2.10E-11
29554.43262,187594150,597.3410034,2.10E-11
29549.43262,187593050,597.3410034,2.10E-11
29544.43262,187592800,597.3410034,2.10E-11
29539.43262,187592175,597.3410034,2.10E-11
29534.43262,187591750,597.3410034,2.10E-11
29529.43262,187591500,597.3410034,2.10E-11
29524.43262,187591275,597.3410034,2.10E-11
29519.43262,187590900,597.3410034,2.10E-11
29512.36133,187566475,597.3410034,2.10E-11
29507.36133,187565925,597.3410034,2.10E-11
29502.36133,187565425,597.3410034,2.10E-11
29497.36133,187553900,597.3410034,2.10E-11
29492.36133,187553425,597.3410034,2.10E-11
29487.36133,187552775,597.3410034,2.10E-11
29482.36133,187552750,597.3410034,2.10E-11
29477.36133,187547750,597.3410034,2.10E-11
29472.36133,187539750,597.3410034,2.10E-11
29467.36133,187536200,597.3410034,2.10E-11
29460.29004,187533200,597.3410034,2.10E-11
29455.29004,187531975,597.3410034,2.10E-11
29450.29004,187531675,597.3410034,2.10E-11
29443.21875,187528950,597.3410034,2.10E-11
29438.21875,187528225,597.3410034,2.10E-11
29433.21875,187527425,597.3410034,2.10E-11
29428.21875,187526700,597.3410034,2.10E-11
29423.21875,187526000,597.3410034,2.10E-11
29418.21875,187525250,597.3410034,2.10E-11
29413.21875,187525175,597.3410034,2.10E-11
29408.21875,187520900,597.3410034,2.10E-11
29403.21875,187520875,597.3410034,2.10E-11
29398.21875,187520850,597.3410034,2.10E-11
29393.21875,187520825,597.3410034,2.10E-11
29388.21875,187520800,597.3410034,2.10E-11
29383.21875,187520775,597.3410034,2.10E-11
29378.21875,187520750,597.3410034,2.10E-11
29373.21875,187520725,597.3410034,2.10E-11
29368.21875,187519975,597.3410034,2.10E-11
29363.21875,187506100,597.3410034,2.10E-11
29358.21875,187503675,597.3410034,2.10E-11
29353.21875,187503425,597.3410034,2.10E-11
29348.21875,187503200,597.3410034,2.10E-11
29343.21875,187503000,597.3410034,2.10E-11
29338.21875,187500275,597.3410034,2.10E-11
29333.21875,187498725,597.3410034,2.10E-11
29328.21875,187498300,597.3410034,2.10E-11
29323.21875,187497250,597.3410034,2.10E-11
29318.21875,187496650,597.3410034,2.10E-11
29313.21875,187495250,597.3410034,2.10E-11
29308.21875,187488175,597.3410034,2.10E-11
29303.21875,187486425,597.3410034,2.10E-11
29298.21875,187484925,597.3410034,2.10E-11
29293.21875,187484550,597.3410034,2.10E-11
29288.21875,187484175,597.3410034,2.10E-11
29283.21875,187483725,597.3410034,2.10E-11
29278.21875,187483300,597.3410034,2.10E-11
29273.21875,187482900,597.3410034,2.10E-11
29268.21875,187482250,597.3410034,2.10E-11
29263.21875,187481775,597.3410034,2.10E-11
29258.21875,187480925,597.3410034,2.10E-11
29253.21875,187468750,597.3410034,2.10E-11
29248.21875,187468325,597.3410034,2.10E-11
29243.21875,187467925,597.3410034,2.10E-11
29236.14747,187466575,597.3410034,2.10E-11
29231.14747,187465975,597.3410034,2.10E-11
29226.14747,187465775,597.3410034,2.10E-11
29221.14747,187465600,597.3410034,2.10E-11
29216.14747,187465500,597.3410034,2.10E-11
29209.07618,187464775,597.3410034,2.10E-11
29204.07618,187464725,597.3410034,2.10E-11
29197.00489,187464025,597.3410034,2.10E-11
29192.00489,187463775,597.3410034,2.10E-11
29184.9336,187462850,597.3410034,2.10E-11
29179.9336,187462425,597.3410034,2.10E-11
29172.86231,187459950,597.3410034,2.10E-11
29165.79102,187261050,597.3410034,2.10E-11
29158.71973,187259850,597.3410034,2.10E-11
29151.64844,187259050,597.3410034,2.10E-11
29144.57715,187258075,597.3410034,2.10E-11
29137.50586,187257375,597.3410034,2.10E-11
29130.43458,187256700,597.3410034,2.10E-11
29123.36329,187253800,597.3410034,2.10E-11
29116.292,187238450,597.3410034,2.10E-11
29111.292,186975150,597.3410034,2.10E-11
29106.292,186975125,597.3410034,2.10E-11
29101.292,186975100,597.3410034,2.10E-11
29096.292,186975075,597.3410034,2.10E-11
29091.292,186975050,597.3410034,2.10E-11
29086.292,186975025,597.3410034,2.10E-11
29081.292,186975000,597.3410034,2.10E-11
29076.292,186974975,597.3410034,2.10E-11
29071.292,186974950,597.3410034,2.10E-11
29066.292,186974925,597.3410034,2.10E-11
29061.292,186974900,597.3410034,2.10E-11
29056.292,186974875,597.3410034,2.10E-11
29051.292,186974850,597.3410034,2.10E-11
29046.292,186974825,597.3410034,2.10E-11
29041.292,186974800,597.3410034,2.10E-11
29036.292,186974775,597.3410034,2.10E-11
29031.292,186974750,597.3410034,2.10E-11
29026.292,186974725,597.3410034,2.10E-11
29021.292,186974700,597.3410034,2.10E-11
29016.292,186974675,597.3410034,2.10E-11
29011.292,186974650,597.3410034,2.10E-11
29006.292,186974625,597.3410034,2.10E-11
29001.292,186974600,597.3410034,2.10E-11
28996.292,186974575,597.3410034,2.10E-11
28991.292,186974500,597.3410034,2.10E-11
28986.292,186974400,597.3410034,2.10E-11
28981.292,186974275,597.3410034,2.10E-11
28976.292,186974125,597.4177246,2.10E-11
28971.292,186973950,597.6240234,2.10E-11
28966.292,186973125,597.8334351,2.10E-11
28961.292,186972875,598.036438,2.10E-11
28956.292,186972325,598.2393799,2.10E-11
28951.292,186970325,598.4423218,2.10E-11
28946.292,186967575,598.5302124,2.10E-11
28939.22071,186962775,599.1206055,2.10E-11
28934.22071,186961825,599.1206055,2.10E-11
28929.22071,186961675,599.2904053,2.10E-11
28924.22071,186961075,599.5514526,2.10E-11
28919.22071,186959900,599.8215332,2.10E-11
28912.14942,186959000,599.8215332,2.10E-11
28907.14942,186958850,599.8215332,2.10E-11
28900.07813,186714350,599.8215332,2.10E-11
28895.07813,186713750,599.8215332,2.10E-11
28890.07813,186712800,599.9922485,2.10E-11
28883.00684,186708625,599.9922485,2.10E-11
28878.00684,186708550,599.9922485,2.10E-11
28873.00684,186707950,599.9922485,2.10E-11
28868.00684,186707675,599.9922485,2.10E-11
28863.00684,186707400,599.9922485,2.10E-11
28855.93555,186706650,599.9922485,2.10E-11
28850.93555,186706300,599.9922485,2.10E-11
28845.93555,186680550,599.9922485,2.10E-11
28840.93555,186677625,599.9922485,2.10E-11
28833.86426,186660975,599.9922485,2.10E-11
28828.86426,186654375,599.9922485,2.10E-11
28823.86426,186654050,599.9922485,2.10E-11
28818.86426,186653550,599.9922485,2.10E-11
28813.86426,186648475,600.2242432,2.10E-11
28806.79297,186647150,600.2242432,2.10E-11
28801.79297,186647025,600.2242432,2.10E-11
28796.79297,186646200,600.2242432,2.10E-11
28791.79297,186644650,600.2911377,2.10E-11
28786.79297,186615950,600.5689697,2.10E-11
28779.72168,186614775,600.5689697,2.10E-11
28774.72168,186614600,600.5689697,2.10E-11
28769.72168,186614200,600.5689697,2.10E-11
28764.72168,186612500,600.8978882,2.10E-11
28757.6504,186612175,600.8978882,2.10E-11
28752.6504,186612025,600.8978882,2.10E-11
28747.6504,186610475,601.1903076,2.10E-11
28740.57911,186607550,601.7269287,2.10E-11
28735.57911,186607500,601.7269287,2.10E-11
28728.50782,186600500,601.7269287,2.10E-11
28723.50782,186599700,602.0060425,2.10E-11
28716.43653,186598675,602.0060425,2.10E-11
28709.36524,186598350,602.0060425,2.10E-11
28702.29395,186596975,602.1883545,2.10E-11
28697.29395,186592175,602.397522,2.10E-11
28690.22266,186405650,602.397522,2.10E-11
28683.15137,186405250,602.397522,2.10E-11
28676.08008,186404550,602.829834,2.10E-11
28669.00879,186404100,603.1864624,2.10E-11
28664.00879,186403175,603.1864624,2.10E-11
28656.9375,186401925,603.1864624,2.10E-11
28649.86622,186401350,603.2106934,2.10E-11
28642.79493,186400200,603.567688,2.10E-11
28635.72364,186399050,603.9518433,2.10E-11
28628.65235,186398100,604.3116455,2.10E-11
28621.58106,186107675,604.7180786,2.10E-11
28614.50977,186106750,605.2246094,2.10E-11
28607.43848,186104775,605.8768921,2.10E-11
28600.36719,186104350,606.5462646,2.10E-11
28593.2959,186103350,607.1640625,2.10E-11
28586.22461,186102575,607.7111816,2.10E-11
28581.22461,186102275,607.7111816,2.10E-11
28574.15333,186101700,607.7111816,2.10E-11
28569.15333,186101525,607.9304199,2.10E-11
28562.08204,186099675,607.9304199,2.10E-11
28557.08204,186098850,608.2180176,2.10E-11
28550.01075,186098250,608.5795898,2.10E-11
28542.93946,186094250,608.979126,2.10E-11
28537.93946,186093425,608.9927368,2.10E-11
28530.86817,186090900,609.5061035,2.10E-11
28523.79688,186089825,609.5061035,2.10E-11
28516.72559,186072600,610.1912231,2.10E-11
28511.72559,186072350,610.1912231,2.10E-11
28506.72559,186071100,610.6743164,2.10E-11
28499.6543,186070750,610.6743164,2.10E-11
28494.6543,186070375,610.8864136,2.10E-11
28487.58301,186069775,611.4469604,2.10E-11
28482.58301,186069550,611.4469604,2.10E-11
28477.58301,186069325,611.7891846,2.10E-11
28470.51172,186058075,613.4379272,2.10E-11
28463.44043,186057925,615.1082764,2.10E-11
28456.36915,186057700,616.6501465,2.10E-11
28451.36915,186057100,617.687439,2.10E-11
28444.29786,186056900,618.2388916,2.10E-11
28439.29786,186056675,618.2388916,2.10E-11
28434.29786,186056450,618.2388916,2.10E-11
28429.29786,186056125,619.0471191,2.10E-11
28422.22657,186055700,619.4659424,2.10E-11
28417.22657,186055600,619.4659424,2.10E-11
28412.22657,186055400,619.4659424,2.10E-11
28407.22657,186038000,619.4659424,2.10E-11
28402.22657,186019975,619.4659424,2.10E-11
28397.22657,186019850,620.1026001,2.10E-11
28392.22657,186014800,620.9414063,2.10E-11
28387.22657,186014400,621.8434448,2.10E-11
28380.15528,186014275,621.8434448,2.10E-11
28375.15528,186014225,621.8434448,2.10E-11
28368.08399,186008100,621.8434448,2.10E-11
28363.08399,185660400,621.8434448,2.10E-11
28356.0127,185660000,621.8434448,2.10E-11
28348.94141,185659450,622.1077881,2.10E-11
28341.87012,185659075,622.1077881,2.10E-11
28334.79883,185658600,622.1077881,2.10E-11
28329.79883,185658150,622.3914795,2.10E-11
28322.72754,185657850,622.3914795,2.10E-11
28317.72754,185656800,622.3914795,2.10E-11
28312.72754,185656550,622.3914795,2.10E-11
28305.65625,185655625,623.0337524,2.10E-11
28300.65625,185655525,623.0337524,2.10E-11
28295.65625,185653850,623.0337524,2.10E-11
28290.65625,185652975,623.0337524,2.10E-11
28285.65625,185649825,623.0337524,2.10E-11
28278.58497,185649125,623.0337524,2.10E-11
28273.58497,185648500,623.0337524,2.10E-11
28268.58497,185647475,623.0337524,2.10E-11
28261.51368,185636800,623.1345215,2.10E-11
28256.51368,185636700,623.175293,2.10E-11
28249.44239,185612175,623.175293,2.10E-11
28242.3711,185606500,623.1968994,2.10E-11
28235.29981,185605975,623.4962769,2.10E-11
28230.29981,185604875,623.5843506,2.10E-11
28223.22852,185604050,623.7659912,2.10E-11
28216.15723,185603575,624.4511719,2.10E-11
28211.15723,185597175,624.4511719,2.10E-11
28204.08594,185594450,624.4511719,2.10E-11
28197.01465,185593975,625.0915527,2.10E-11
28192.01465,185593725,625.3844604,2.10E-11
28184.94336,185591500,625.3844604,2.10E-11
28177.87208,185591250,625.3844604,2.10E-11
28172.87208,185590475,626.0189819,2.10E-11
28165.80079,185590325,626.5549927,2.10E-11
28160.80079,185589925,626.5549927,2.10E-11
28153.7295,185589525,626.5549927,2.10E-11
28148.7295,185586925,626.5549927,2.10E-11
28143.7295,185573550,626.5549927,2.10E-11
28138.7295,185573025,626.5549927,2.10E-11
28133.7295,185572650,626.5549927,2.10E-11
28128.7295,185572425,626.8310547,2.10E-11
28123.7295,185572050,627.5811157,2.10E-11
28118.7295,185571575,628.2980957,2.10E-11
28113.7295,185565925,628.9092407,2.10E-11
28106.65821,185565375,629.1213989,2.10E-11
28101.65821,185207575,629.1213989,2.10E-11
28096.65821,185206450,629.1213989,2.10E-11
28091.65821,185205700,629.1213989,2.10E-11
28086.65821,185205400,629.1871948,2.10E-11
28079.58692,185204875,629.3235474,2.10E-11
28074.58692,185204350,629.3235474,2.10E-11
28069.58692,185160100,629.7736206,2.10E-11
28062.51563,185157725,629.7736206,2.10E-11
28057.51563,185155825,629.7736206,2.10E-11
28050.44434,185154875,630.2600708,2.10E-11
28045.44434,185154825,630.2600708,2.10E-11
28040.44434,185153325,630.2600708,2.10E-11
28033.37305,185151450,630.4454956,2.10E-11
28028.37305,185151275,630.4454956,2.10E-11
28023.37305,185151125,630.6522827,2.10E-11
28016.30176,185150600,630.8099365,2.10E-11
28011.30176,185150525,630.8099365,2.10E-11
28004.23047,185150300,630.8099365,2.10E-11
27997.15918,185148975,630.8099365,2.10E-11
27990.0879,185148825,631.0681763,2.10E-11
27983.01661,185147425,631.0681763,2.10E-11
27975.94532,185048225,631.0681763,2.10E-11
27968.87403,185044925,631.0681763,2.10E-11
27963.87403,185035500,631.0681763,2.10E-11
27958.87403,185035475,631.0681763,2.10E-11
27953.87403,185035450,631.0681763,2.10E-11
27948.87403,185035425,631.0681763,2.10E-11
27943.87403,185035400,631.0681763,2.10E-11
27938.87403,185035375,631.0681763,2.10E-11
27933.87403,185035350,631.0681763,2.10E-11
27928.87403,185035325,631.0681763,2.10E-11
27923.87403,185035300,631.1894531,2.10E-11
27918.87403,185035275,631.5852661,2.10E-11
27913.87403,185034200,631.8782959,2.10E-11
27906.80274,185034150,631.8782959,2.10E-11
27901.80274,185033550,632.0252075,2.10E-11
27896.80274,185031650,632.6895752,2.10E-11
27891.80274,185031625,633.0975952,2.10E-11
27884.73145,185029575,633.0975952,2.10E-11
27877.66016,184991600,633.0975952,2.10E-11
27870.58887,184988750,633.0975952,2.10E-11
27863.51758,184978200,633.0975952,2.10E-11
27856.44629,184977850,633.0975952,2.10E-11
27849.375,184976075,633.0975952,2.10E-11
27844.375,184976025,633.0975952,2.10E-11
27839.375,184975975,633.0975952,2.10E-11
27834.375,184975875,633.0975952,2.10E-11
27829.375,184975800,633.0975952,2.10E-11
27824.375,184975700,633.0975952,2.10E-11
27819.375,184975550,633.0975952,2.10E-11
27814.375,184975450,633.0975952,2.10E-11
27807.30372,184974925,633.0975952,2.10E-11
27802.30372,184974700,633.0975952,2.10E-11
27797.30372,184974575,633.0975952,2.10E-11
27792.30372,184974450,633.104248,2.10E-11
27787.30372,184974025,633.7454834,2.10E-11
27780.23243,184973950,633.7454834,2.10E-11
27773.16114,184051025,633.7454834,2.10E-11
27768.16114,184050825,633.7454834,2.10E-11
27761.08985,184050575,633.9240112,2.10E-11
27756.08985,184050300,633.9240112,2.10E-11
27751.08985,184050250,633.9837646,2.10E-11
27746.08985,184050200,634.0307007,2.10E-11
27739.01856,184049750,634.1368408,2.10E-11
27731.94727,184048200,634.1368408,2.10E-11
27724.87598,184046750,634.1368408,2.10E-11
